N,P,K,temperature,humidity,ph,rainfall,label,N_P_ratio,P_K_ratio,N_K_ratio,total_NPK,temp_humidity,rainfall_ph,temp_sq,rainfall_sq,temp_bin,rain_bin,label_encoded
1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998,coconut,0.08333332638888948,0.3999999866666671,0.033333332222222255,43,2662.9260408943564,729.151964147601,770.3010574728039,17184.59009256805,1,1,4
6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut,0.4615384260355057,0.4482758466111777,0.20689654458977433,48,2730.3106900626385,1177.1711505416104,745.9211501340982,40733.67909679029,1,1,4
15,28,32,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut,0.5357142665816333,0.874999972656251,0.468749985351563,75,2873.982351304902,1395.4579023471997,831.9019034153283,50356.108690942885,1,2,4
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,1.124999953125002,0.8275861783590973,0.9310344506539844,80,2580.862386547834,1173.1651094341403,708.3174838761219,36483.554860729346,1,1,4
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,0.1304347769376184,0.7666666411111119,0.09999999666666677,56,2841.1660251377803,1308.139888141222,882.1750610685382,46309.664322696335,1,2,4
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,0.30769229585798863,0.9999999615384629,0.30769229585798863,60,2341.231719149063,1213.8743927366445,652.6797998471936,45312.62619887588,1,2,4
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,0.7142856887755111,1.0769230355029602,0.7692307396449716,74,2413.7194146073452,926.7096295020152,695.8930318492272,27904.733518181736,1,1,4
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,1.4444443641975353,0.6666666419753096,0.9629629272976693,71,2551.150542295315,829.5572627844467,754.0009420936402,20204.632534285804,1,1,4
1,6,35,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut,0.16666663888889352,0.1714285665306124,0.028571427755102068,42,2586.5946348676844,917.1028784597307,730.2258850886793,21658.49260128288,1,1,4
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut,0.899999970000001,0.9677419042663902,0.8709677138397511,88,2630.130385175148,851.0841095277441,840.1564890934634,22153.29719725844,1,1,4
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,3.2857138163265978,0.20588234688581333,0.676470568339101,64,2389.2864000064733,784.9219862553915,681.4977463399391,17990.31150472749,1,1,4
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,0.0,0.8387096503642048,0.0,57,2382.259570135379,1070.216470688241,628.5412369831901,37211.81069866126,1,1,4
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,6.333332277777954,0.23999999040000036,1.5199999392000023,69,2476.4714228255043,1177.6900007448264,652.7837326378872,36595.54296696769,1,1,4
25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut,2.083333159722237,0.4615384437869829,0.9615384245562144,63,2733.525600187534,867.8535495455635,816.2297699695138,18181.02595365642,1,1,4
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,7.99999840000032,0.15624999511718765,1.2499999609375012,77,2521.073884121462,858.4980445723534,679.6505347814791,20601.857871441724,1,1,4
0,19,31,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut,0.0,0.6129032060353804,0.0,50,2408.4879794975964,1120.9847029728203,651.1639007173916,31944.331577901754,1,1,4
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,2.8888885679012706,0.2812499912109378,0.8124999746093758,67,2458.375513263087,932.7636290920349,673.352490088525,20781.272623034914,1,1,4
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,1.166666627777779,0.8823529152249143,1.0294117344290667,99,2699.8969794164136,1120.5062015597186,800.747170608557,33287.358527594515,1,1,4
19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut,0.6333333122222229,0.9999999666666678,0.6333333122222229,79,2702.550938037602,1309.954441417053,874.1182988714592,50549.236172688026,1,2,4
31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut,2.384615201183446,0.3939393820018369,0.9393939109274573,77,2827.758255795201,940.5897104238029,882.0616836532523,21992.999504856292,1,1,4
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,0.5862068763376939,1.1153845724852087,0.6538461286982258,72,2438.5990127699597,1186.518583603034,683.3843715122678,38185.65530930751,1,1,4
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,0.06666666444444451,0.9999999666666678,0.06666666444444451,62,2464.9656071522954,1326.6091714799613,676.0910680668767,43907.05099352884,1,2,4
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,2.3076921301775286,0.5199999792000009,1.199999952000002,68,2484.0297478655707,1057.651011063266,737.1855664548965,27198.020112559512,1,1,4
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,0.5333332977777802,0.45454544077135034,0.2424242350780535,56,2842.2294030672765,1176.7940445424172,839.4455759467802,45753.68147959463,1,2,4
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,1.4999998750000105,0.3428571330612248,0.5142856995918372,65,2519.484960858072,832.5199517930868,683.2778757414734,17249.878678035646,1,1,4
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,0.28571427551020445,0.9333333022222232,0.26666665777777804,66,2407.060474861612,812.8812411433076,651.0756908303407,18259.373449333452,1,1,4
40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut,1.8181817355371936,0.7586206634958391,1.379310297265162,91,2755.322337132188,1001.5417091994822,759.4553804378528,30494.116974345015,1,1,4
27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut,2.699999730000027,0.30303029384756686,0.8181817933884306,70,2711.1624556841734,996.1512509618091,773.4699773605684,23735.137465955293,1,1,4
21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut,1.0499999475000026,0.6451612695109268,0.677419332986473,72,2552.968275225985,970.9805138821512,655.3772555375825,27497.888571796062,1,1,4
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut,0.33333329629630043,0.2571428497959186,0.0857142832653062,47,2687.516087806127,1425.670054466903,724.4936300867261,50909.96440625207,1,2,4
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,1.3749999140625053,0.5925925706447196,0.8148147846364894,65,2634.122190142824,1134.8331033708862,851.460156116016,35692.73433119839,1,1,4
27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut,3.374999578125053,0.26666665777777804,0.899999970000001,65,2599.625407756328,1329.2101631065907,699.3909493219604,48940.86201882716,1,2,4
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,2.749999656250043,0.2424242350780535,0.6666666464646471,63,2726.532561293075,1155.414345546609,808.5906627190017,41586.7804171423,1,1,4
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,1.0370369986282593,0.8437499736328133,0.874999972656251,87,2691.5442413293117,1105.4936203262203,837.5812894105909,36776.618384128094,1,1,4
23,21,26,26.45488737,93.45042636,5.901495543999999,149.2220255,coconut,1.0952380430839026,0.8076922766272201,0.8846153505917173,70,2472.220504032279,880.6331185549043,699.8610657593856,22267.21289432265,1,1,4
37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut,7.399998520000296,0.1470588192041524,1.0882352621107276,76,2420.63276606088,880.8625307429763,665.3771399518662,23233.036511594175,1,1,4
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,0.7307692026627229,0.8965516932223554,0.655172391200952,74,2660.9087018231658,944.7172679579176,725.3013535918383,27745.99395266468,1,1,4
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,2.8297871738343154,1.9583332517361145,5.541666435763898,204,1932.5958861576635,656.6204550116447,595.4717055112462,8245.045989957907,1,0,6
136,36,20,23.09595631,84.86275707,6.925412377000001,71.29581071,cotton,3.7777776728395094,1.7999999100000044,6.799999660000017,192,1959.9865296348635,493.7528899192832,533.4231978734288,5083.092624796151,1,0,6
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,2.212765910366683,2.6111109660493907,5.777777456790141,169,1844.8018909055063,692.781523448226,574.3516561600981,8236.681917506576,1,0,6
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,2.8297871738343154,2.043478172022688,5.782608444234415,203,1882.0178917964017,612.8267970788094,619.3817365233944,8056.948107057377,1,0,6
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,3.3157893864265953,1.652173841209833,5.478260631379972,187,2121.13069139875,546.2452622725133,643.2532501443713,7820.959556680749,1,0,6
126,50,19,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton,2.519999949600001,2.631578808864273,6.631578598337968,195,2018.4326665084775,520.9178122619962,609.8218289717784,6175.593409337847,1,0,6
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,2.7560974937537197,2.049999897500005,5.649999717500013,174,2013.6298860644797,699.0260608923716,625.0859429542734,9278.70018710794,1,0,6
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,2.688888829135804,2.0454544524793428,5.499999750000011,188,1826.1045625590555,413.88605177410085,504.4259676260185,4125.5271192457585,1,0,6
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton,2.5744680303304674,2.937499816406261,7.562499527343779,184,1871.8265212219815,559.9195328178735,557.2262577498866,5255.961287214679,1,0,6
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,2.149999964166667,2.727272603305791,5.86363609710745,211,1945.2274926618472,427.8956199496623,604.3991871077297,5176.238620181897,1,0,6
107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton,2.377777724938273,1.7999999280000027,4.2799998288000065,177,1929.0109567208444,519.2470723947305,532.9907901996049,5161.101584894837,1,0,6
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,2.067796575122092,3.2777775956790225,6.777777401234588,199,1965.4282003010405,496.3962388342639,552.2546624098406,6370.159956475007,1,0,6
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,3.6842104293628837,2.5333331644444557,9.333332711111153,193,1832.36887070482,420.9927658775671,583.091870305402,4888.195971308906,1,0,6
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,2.0816326105789265,2.3333332222222274,4.857142625850351,172,2095.071619661829,561.5468959201137,609.7519226208229,8063.943375489445,1,0,6
111,40,25,24.48469200000001,84.44932014,6.187455798999999,90.94342484,cotton,2.7749999306250017,1.5999999360000026,4.439999822400007,176,2067.7155932372975,562.7084214071787,599.5001423348644,8270.70652162873,1,0,6
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton,3.742857035918371,1.944444336419759,7.2777773734568125,184,2014.2520459480836,451.90053355002124,599.8152571562788,4099.776075003649,1,0,6
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,3.139534810708493,2.68749983203126,8.437499472656283,194,1919.021223683156,583.085571746233,551.3042426219926,7527.797214014824,1,0,6
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton,2.1739129962192827,2.5555554135802545,5.555555246913597,164,1839.142310459756,444.304759643303,584.9559429340372,4772.1247757266065,1,0,6
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,3.153846072978306,1.6249999322916695,5.124999786458342,186,1955.0783611560582,641.4450223376716,625.3776045168458,7407.032531050254,1,0,6
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,2.0892856769770414,3.733333084444461,7.799999480000035,188,2002.8256231259525,656.6504873983232,675.6035196719105,7942.164292077569,1,0,6
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,3.3611110177469166,1.4999999375000026,5.0416664565972305,181,1933.1838753912684,730.6007034857242,560.0120375170279,9874.194927533004,1,0,6
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,1.741379280321047,3.2222220432098863,5.611110799382733,177,2088.962781624533,522.8316079074331,658.8931659611492,6177.32464066039,1,0,6
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,2.547618986961453,1.7499999270833364,4.458333147569452,173,1865.7590933897816,528.4849523396097,486.03179330249907,7397.30498371923,1,0,6
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton,2.439024330755504,1.8636362789256236,4.545454338842984,163,1895.8293543490283,684.0588388701204,502.67770819381496,8735.88488052232,1,0,6
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,3.205128122945433,1.857142768707487,5.9523806689342535,185,2057.908490964642,755.8419721573009,626.5757724734493,9028.63540802577,1,0,6
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,1.7499999708333338,2.6086955387523676,4.565217192816643,188,1817.2040901900878,543.4181766680261,553.8356880443561,7663.260254206843,1,0,6
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,2.2173912561436686,2.4210525041551314,5.368420770083117,167,1880.849856015735,540.3966570702813,518.5076876787127,6641.505823154977,1,0,6
131,49,22,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton,2.6734693331945034,2.2272726260330624,5.95454518388431,202,2039.2451529513646,489.999195512341,650.1726026632311,4496.992566143588,1,0,6
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,3.9714284579591874,2.333333177777788,9.266666048888931,189,2107.3308665325812,510.52780142941816,637.495791245041,7491.798753787609,1,0,6
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,2.999999916666669,1.8947367423822765,5.6842102271468296,163,1765.9248175028772,467.7159631319814,519.0421308247649,4175.026158909184,1,0,6
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,2.6222221639506187,1.9565216540642758,5.130434559546323,186,1809.6199925346066,571.8277248564212,546.1776639749493,5137.837038625423,1,0,6
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,2.0980391745482514,2.3181817128099222,4.863636142561993,180,1945.0079380391517,476.0653476780941,618.298451760733,6331.172080683626,1,0,6
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,2.083333298611112,3.5294115570934377,7.352940743944662,202,2040.5405007954612,545.3107507558944,582.9260515113228,6457.9658187729365,1,0,6
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,3.054053971512055,1.8499999075000044,5.649999717500013,170,1978.7007966539256,717.9095705884027,626.651200146525,9428.579011075406,1,0,6
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,2.5192307207840248,3.2499997968750125,8.187499488281281,199,1998.469427361507,574.307561095135,559.6650417960398,7840.180050422493,1,0,6
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,2.39583328342014,2.9999998125000116,7.187499550781277,179,2148.0197850307754,638.2452719382962,652.4753568941039,7910.760288975081,1,0,6
113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton,2.97368413227147,1.5199999392000023,4.519999819200007,176,1748.4672803398846,668.0635634253051,484.037462764899,8176.181783202549,1,0,6
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,2.70731700713861,2.2777776512345747,6.166666324074093,170,1847.1520650513116,494.3026432074803,559.0048863433726,6554.776354449736,1,0,6
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,2.0943395831256684,2.7894735373961295,5.842104955678686,183,1869.8822579961834,543.2949347075704,574.2905545231848,7162.488860959301,1,0,6
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,2.541666613715279,2.9999998125000116,7.62499952343753,186,1864.7265168283857,389.9967802247384,607.8324163279023,3822.9243325072703,1,0,6
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,2.3478260359168255,2.7058821937716355,6.352940802768187,171,2062.656321505176,450.76579197982255,590.5774735192801,4228.222885380498,1,0,6
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,3.2195121165972655,1.8636362789256236,5.99999972727274,195,1968.203357447803,706.2346297360534,590.0745071511545,8175.224187258779,1,0,6
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,2.4523808939909313,2.4705880899654065,6.058823173010401,162,2055.7029487042096,529.1161486533259,590.2325608174133,6570.565185396823,1,0,6
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,2.659999946800001,1.9999999200000032,5.319999787200008,208,2088.524336277506,756.4232298777533,661.6110168463123,9986.206401867088,1,0,6
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,3.432432339663991,2.055555441358031,7.0555551635802685,182,1898.099906740175,647.2312725459149,618.8470505185905,8449.71784121947,1,0,6
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,2.820512748191981,1.5599999376000024,4.399999824000007,174,1748.4170903529584,541.6412973853851,511.0367134484773,5645.444386392564,1,0,6
